,phrase,label,sentiment,subjectivity,language,count
[Stewart Baker] Investigating FISA abuses,[Stewart Baker] Investigating FISA abuses,PERSON,0.0,0.0,en,1.0
Carter Page,Carter Page,PERSON,0.0,0.0,en,1.0
Shenzhen Bracing,Shenzhen Bracing,PERSON,0.3333333333333333,0.6666666666666666,en,1.0
Jeremy DeHart,Jeremy DeHart,PERSON,0.11125,0.52,en,1.0
Eaves Wilder,Eaves Wilder,PERSON,-0.1875,0.5,en,1.0
Marcus Yam,Marcus Yam,PERSON,0.0,0.0,en,1.0
Bok Kongphan,Bok Kongphan,PERSON,-0.2,0.3,en,1.0
Eric LeMay,Eric LeMay,PERSON,0.25,0.3333333333333333,en,1.0
Tropical Storm,Tropical Storm,PERSON,0.0,0.0,en,1.0
Storm Franklin,Storm Franklin,PERSON,0.0,0.0,en,1.0
Mike Adams,Mike Adams,PERSON,0.010714285714285718,0.2928571428571428,en,1.0
Kanye West,Kanye West,PERSON,0.0,0.0,en,1.0
Lorraine English,Lorraine English,PERSON,0.03333333333333333,0.24444444444444446,en,1.0
Tropical Sto,Tropical Sto,PERSON,0.0,0.0,en,1.0
Brandon Bell,Brandon Bell,PERSON,0.375,0.75,en,1.0
Ravi Pappu SM,Ravi Pappu SM,PERSON,0.5,0.5,en,1.0
Warren Sapp Tribute,Warren Sapp Tribute,PERSON,0.6,1.0,en,1.0
Chainsaw carver Cam Dockery,Chainsaw carver Cam Dockery,PERSON,0.0,0.0,en,1.0
Cam Dock,Cam Dock,PERSON,0.0,0.0,en,1.0
Seán Doran,Seán Doran,PERSON,0.25,0.25,en,1.0
Tropical Storm Hilary,Tropical Storm Hilary,PERSON,0.0,0.0,en,1.0
Al Gore,Al Gore,PERSON,-0.3,0.5,en,1.0
Bill Tompkins,Bill Tompkins,PERSON,0.3333333333333333,0.6666666666666666,en,1.0
Twill Typhoon,Twill Typhoon,PERSON,0.0,0.0,en,1.0
Mustang Panda,Mustang Panda,PERSON,0.0,0.0,en,1.0
Rob Free,Rob Free,PERSON,0.4,0.8,en,1.0
Scott Hopson,Scott Hopson,PERSON,-0.15555555555555559,0.2888888888888889,en,1.0
Jeffrey Epstein,Jeffrey Epstein,PERSON,0.0,0.0,en,1.0
Jeni Balanay,Jeni Balanay,PERSON,-0.2,0.3,en,1.0
Takaya Awata,Takaya Awata,PERSON,0.1125,0.15,en,1.0
Hurricane Lili,Hurricane Lili,PERSON,0.0,0.0,en,1.0
Lesley Stahl,Lesley Stahl,PERSON,-0.15972222222222224,0.3263888888888889,en,1.0
Julia Apostolakos,Julia Apostolakos,PERSON,0.325,0.5,en,1.0
Jesmyn Ward,Jesmyn Ward,PERSON,-0.16666666666666666,0.16666666666666666,en,1.0
Lauren Groff,Lauren Groff,PERSON,-0.16666666666666666,0.16666666666666666,en,1.0
Bret Easton,Bret Easton,PERSON,-0.16666666666666666,0.16666666666666666,en,1.0
Rooster Fighter,Rooster Fighter,PERSON,0.0,0.0,en,1.0
Mark Mitchell,Mark Mitchell,PERSON,0.16874999999999998,0.7,en,1.0
Facel Vega FV4,Facel Vega FV4,PERSON,0.0,0.0,en,1.0
Alfred Lin,Alfred Lin,PERSON,-0.1,0.35,en,1.0
Mac Minis,Mac Minis,PERSON,-0.1,0.35,en,1.0
Queen C,Queen C,PERSON,0.0,0.0,en,1.0
Linda Solomon Wood,Linda Solomon Wood,PERSON,-0.040909090909090916,0.13863636363636364,en,1.0
Sistemi Infor,Sistemi Infor,PERSON,0.021428571428571432,0.42142857142857143,en,1.0
Jason Warnesky,Jason Warnesky,PERSON,0.0,0.0,en,1.0
Tsvetana Paraskova,Tsvetana Paraskova,PERSON,-0.010000000000000009,0.61,en,1.0
Makatla Ritchter,Makatla Ritchter,PERSON,0.0,0.0,en,1.0
Marlene Noble,Marlene Noble,PERSON,0.55,0.7,en,1.0
Renada Collins,Renada Collins,PERSON,0.13106060606060607,0.26742424242424245,en,1.0
Toni Brewer,Toni Brewer,PERSON,-0.15,0.3,en,1.0
Barry Loudermilk,Barry Loudermilk,PERSON,0.0,0.0,en,1.0
Tang et al,Tang et al,PERSON,0.25925925925925924,0.5222222222222223,en,1.0
Sistemi Informativi,Sistemi Informativi,PERSON,0.021428571428571432,0.42142857142857143,en,1.0
Remembering Long-Time,Remembering Long-Time,PERSON,0.0,0.0,en,1.0
Harry Clark,Harry Clark,PERSON,0.0,0.0,en,1.0
Cairns Airpo,Cairns Airpo,PERSON,0.0,0.0,en,1.0
Brett Kelman,Brett Kelman,PERSON,0.0,0.0,en,1.0
Storm Ragasa,Storm Ragasa,PERSON,0.1,0.1,en,1.0
Cyclone Ragasa,Cyclone Ragasa,PERSON,0.0,0.0,en,1.0
Ashlee Guidry,Ashlee Guidry,PERSON,-0.5333333333333333,0.8666666666666666,en,1.0
Typhoon Opong,Typhoon Opong,PERSON,0.2,0.5,en,1.0
Cyclone Opong,Cyclone Opong,PERSON,0.0,1.0,en,1.0
Tropical Storm Imelda,Tropical Storm Imelda,PERSON,-0.1,0.1,en,1.0
FRISARO MIAMI,FRISARO MIAMI,PERSON,0.025,0.075,en,1.0
Storm Imelda,Storm Imelda,PERSON,0.0,0.2333333333333333,en,1.0
Kaya Scodelario,Kaya Scodelario,PERSON,0.5,0.7,en,1.0
Alexandre Aja,Alexandre Aja,PERSON,0.5,0.7,en,1.0
Matt Van Swol,Matt Van Swol,PERSON,0.0,0.4722222222222222,en,1.0
Sarah-Keith Lucas,Sarah-Keith Lucas,PERSON,0.0,0.0,en,1.0
Dr S jaishankar,Dr S jaishankar,PERSON,0.0,0.1,en,1.0
Amelia Taylor,Amelia Taylor,PERSON,0.0,0.25,en,1.0
Matt Van Swol,Matt Van Swol,PERSON,0.0,0.18888888888888888,en,1.0
Jonathan HeadSouth East Asia,Jonathan HeadSouth East Asia,PERSON,-0.1,0.45,en,1.0
Storm Amy,Storm Amy,PERSON,0.07500000000000001,0.95,en,1.0
Met Éireann,Met Éireann,PERSON,-0.175,0.6166666666666667,en,1.0
Typhoon Matmo,Typhoon Matmo,PERSON,-0.21666666666666667,0.3833333333333333,en,1.0
Halle Parker,Halle Parker,PERSON,-0.26666666666666666,0.4333333333333333,en,1.0
Tyhpoon Yagi,Tyhpoon Yagi,PERSON,0.0,0.0,en,1.0
Anna Coren,Anna Coren,PERSON,0.0,0.0,en,1.0
Typhoon Ragasaa,Typhoon Ragasaa,PERSON,-0.11166666666666669,0.35833333333333334,en,1.0
Typhoon Ragasa Eclipses Mangkhut,Typhoon Ragasa Eclipses Mangkhut,PERSON,0.1,0.4,en,1.0
Tsuboki Kazuhisa,Tsuboki Kazuhisa,PERSON,0.0,0.0,en,1.0
Amna Nawaz,Amna Nawaz,PERSON,-0.15,0.35000000000000003,en,1.0
Phil Klotzbach,Phil Klotzbach,PERSON,-0.09999999999999999,0.4857142857142857,en,1.0
Gerald Weinberg,Gerald Weinberg,PERSON,0.0,0.0,en,1.0
Cape Verde,Cape Verde,PERSON,0.0,0.0,en,1.0
Yagi sulla baraccopoli di,Yagi sulla baraccopoli di,PERSON,0.0,0.0,en,1.0
Josh Stein,Josh Stein,PERSON,0.0,0.0,en,1.0
Andrew Kozak,Andrew Kozak,PERSON,0.0,0.0,en,1.0
JOHN SEEWER,JOHN SEEWER,PERSON,0.1340909090909091,0.35530303030303034,en,1.0
Tropical Storm Fernand,Tropical Storm Fernand,PERSON,-0.0625,0.3875,en,1.0
Rachel Noble,Rachel Noble,PERSON,0.19999999999999998,0.3,en,1.0
S Jaishankar,S Jaishankar,PERSON,0.06818181818181818,0.2772727272727273,en,1.0
Tim Lester,Tim Lester,PERSON,0.19999999999999998,0.3,en,1.0
John McClane,John McClane,PERSON,-0.07777777777777779,0.5444444444444445,en,1.0
Bruce Willis,Bruce Willis,PERSON,-0.07777777777777779,0.5444444444444445,en,1.0
Aung San Suu Kyi,Aung San Suu Kyi,PERSON,0.0,0.0,en,1.0
Myanma Alinn,Myanma Alinn,PERSON,-0.16666666666666666,0.17222222222222225,en,1.0
Typhoon Hato,Typhoon Hato,PERSON,0.0,0.0,en,1.0
Typhoon Bebinca,Typhoon Bebinca,PERSON,0.0,0.0,en,1.0
RFK Jr,RFK Jr,PERSON,0.3333333333333333,0.5,en,1.0
Jimmy Kimmel,Jimmy Kimmel,PERSON,0.0,0.0,en,1.0
La Nina,La Nina,PERSON,-0.125,0.3194444444444444,en,1.0
Daniel Chang,Daniel Chang,PERSON,0.0,0.0,en,1.0
Lashes Caribbean With,Lashes Caribbean With,PERSON,0.0,0.0,en,1.0
Hannah Norman Lydia Zuraw,Hannah Norman Lydia Zuraw,PERSON,0.0,0.0,en,1.0
Steven Anavers,Steven Anavers,PERSON,-0.06666666666666667,0.2333333333333333,en,1.0
Fulya OZERKANIstanbul,Fulya OZERKANIstanbul,PERSON,-0.17500000000000002,0.4583333333333333,en,1.0
Melissa pos,Melissa pos,PERSON,0.0,0.0,en,1.0
AccuWeather meteo,AccuWeather meteo,PERSON,-0.03125,0.75,en,1.0
Walt Disney,Walt Disney,PERSON,0.23484848484848483,0.3939393939393939,en,1.0
Thomas Champeau,Thomas Champeau,PERSON,0.2525,0.41000000000000003,en,1.0
Venus James,Venus James,PERSON,0.7,0.8,en,1.0
Melissa ne,Melissa ne,PERSON,0.0,0.0,en,1.0
Ricardo Hernandez,Ricardo Hernandez,PERSON,0.0,0.0,en,1.0
Melissa Explodes,Melissa Explodes,PERSON,0.0,0.0,en,1.0
Storm Melissa,Storm Melissa,PERSON,-0.07916666666666668,0.43333333333333335,en,1.0
Annette Villeda,Annette Villeda,PERSON,0.25,0.3333333333333333,en,1.0
AccuWeather spe,AccuWeather spe,PERSON,0.0,0.0,en,1.0
Felix Marquez,Felix Marquez,PERSON,-0.3125,0.875,en,1.0
Melissa Slams,Melissa Slams,PERSON,0.0,0.0,en,1.0
Recep Tayyip Erdoğan,Recep Tayyip Erdoğan,PERSON,0.0,0.0,en,1.0
Omar Villafranca,Omar Villafranca,PERSON,0.5,0.9,en,1.0
Justina Machado,Justina Machado,PERSON,0.19999999999999996,0.4166666666666667,en,1.0
Aida Rodriguez,Aida Rodriguez,PERSON,0.19999999999999996,0.4166666666666667,en,1.0
Alycia Pascual-Peña,Alycia Pascual-Peña,PERSON,0.19999999999999996,0.4166666666666667,en,1.0
Elvis Nolasco,Elvis Nolasco,PERSON,0.19999999999999996,0.4166666666666667,en,1.0
Steven Anaver,Steven Anaver,PERSON,-0.06666666666666667,0.2333333333333333,en,1.0
Tropical Storm Debby,Tropical Storm Debby,PERSON,0.0,0.0,en,1.0
Recep Tayyip Erdogan,Recep Tayyip Erdogan,PERSON,-0.08750000000000002,1.0458333333333334,en,1.0
Jerry Graphics,Jerry Graphics,PERSON,0.0,0.0,en,1.0
Storm Jerry,Storm Jerry,PERSON,0.0,0.0,en,1.0
Tropical Storm Raymond,Tropical Storm Raymond,PERSON,0.0,0.0,en,1.0
FORT COLLINS,FORT COLLINS,PERSON,0.5,0.5,en,1.0
Lao Cai provin,Lao Cai provin,PERSON,0.13333333333333333,0.3166666666666667,en,1.0
Kim Min,Kim Min,PERSON,0.0,0.0,en,1.0
Lang Nu,Lang Nu,PERSON,0.13333333333333333,0.3166666666666667,en,1.0
Joe Bastardi,Joe Bastardi,PERSON,0.0,0.0,en,1.0
Joe Bast,Joe Bast,PERSON,0.0,0.0,en,1.0
Karen Graphics,Karen Graphics,PERSON,0.0,0.0,en,1.0
Claudia Sheinbaum,Claudia Sheinbaum,PERSON,0.55,0.725,en,1.0
STEVE MILLOY,STEVE MILLOY,PERSON,0.0,0.0,en,1.0
Laura Velazquez Alzua,Laura Velazquez Alzua,PERSON,0.0,0.0,en,1.0
Gulf Coas,Gulf Coas,PERSON,0.0,0.0,en,1.0
Lilia Ramírez,Lilia Ramírez,PERSON,-0.1875,0.5,en,1.0
Debby barrels,Debby barrels,PERSON,0.0,0.0,en,1.0
Rick Thoman,Rick Thoman,PERSON,0.03125,0.625,en,1.0
Michael Salvatore,Michael Salvatore,PERSON,0.0,0.0,en,1.0
Melissa Salvatore,Melissa Salvatore,PERSON,0.0,0.0,en,1.0
Michael Salva,Michael Salva,PERSON,0.0,0.0,en,1.0
Chip Somodevilla,Chip Somodevilla,PERSON,0.125,0.5,en,1.0
Outer Banks,Outer Banks,PERSON,0.4333333333333333,0.7333333333333333,en,1.0
Mike Brennan,Mike Brennan,PERSON,-0.1,0.1,en,1.0
Nicole Gomez Fisher,Nicole Gomez Fisher,PERSON,0.09999999999999998,0.20833333333333334,en,1.0
Tropical Storm Milton,Tropical Storm Milton,PERSON,0.0125,0.38,en,1.0
Dave Malkoff,Dave Malkoff,PERSON,0.5,0.5,en,1.0
Hurricanes Milton,Hurricanes Milton,PERSON,0.15,1.0,en,1.0
Marjorie Taylor,Marjorie Taylor,PERSON,-0.26666666666666666,0.65,en,1.0
Storm Helene,Storm Helene,PERSON,0.0,0.1,en,1.0
Lietenant Dan,Lietenant Dan,PERSON,0.0,0.0,en,1.0
Lieutenant Dan,Lieutenant Dan,PERSON,0.0,1.0,en,1.0
Joseph Malinowski,Joseph Malinowski,PERSON,0.0,1.0,en,1.0
Val Stunja,Val Stunja,PERSON,-0.16666666666666666,0.06666666666666667,en,1.0
Matt Stroshane,Matt Stroshane,PERSON,0.0,0.0,en,1.0
John Morales,John Morales,PERSON,-0.6999999999999998,0.6666666666666666,en,1.0
Jane Castor,Jane Castor,PERSON,-0.5,0.8333333333333334,en,1.0
Milton inf,Milton inf,PERSON,0.06666666666666668,0.36333333333333334,en,1.0
Hawaii tim,Hawaii tim,PERSON,0.0,0.0,en,1.0
Niagara Falls,Niagara Falls,PERSON,0.0,0.29166666666666663,en,1.0
Robert Reich,Robert Reich,PERSON,0.0,0.1,en,1.0
Rafael w,Rafael w,PERSON,0.0,0.0,en,1.0
Darryl John EsguerraOctober,Darryl John EsguerraOctober,PERSON,0.0,0.0,en,1.0
Tsvetana Paraskova - Nov,Tsvetana Paraskova - Nov,PERSON,0.0,0.25,en,1.0
Typhoon Yinxing,Typhoon Yinxing,PERSON,0.3,1.0,en,1.0
Chris Martz,Chris Martz,PERSON,-0.052727272727272734,0.25,en,1.0
Hurricane Milton igrowing,Hurricane Milton igrowing,PERSON,0.0,0.0,en,1.0
Mae Anderson,Mae Anderson,PERSON,-0.06590909090909092,0.3136363636363636,en,1.0
Milton WASHINGTON,Milton WASHINGTON,PERSON,-0.0638888888888889,0.3138888888888889,en,1.0
McHale brays,McHale brays,PERSON,0.0,0.0,en,1.0
nt maul,nt maul,PERSON,0.1,1.0,en,1.0
MAGA Maniacs,MAGA Maniacs,PERSON,0.018518518518518507,0.3407407407407408,en,1.0
KATE PAYNE,KATE PAYNE,PERSON,0.24375,0.51875,en,1.0
Porter Fox,Porter Fox,PERSON,-0.025,0.45,en,1.0
Raymond James Stadium,Raymond James Stadium,PERSON,0.0,0.0,en,1.0
Ron DeSanti,Ron DeSanti,PERSON,0.0,0.0,en,1.0
JULIO CORTEZ,JULIO CORTEZ,PERSON,0.0,0.0,en,1.0
Victor Gensini,Victor Gensini,PERSON,-0.125,0.5,en,1.0
Chris Hayes spou,Chris Hayes spou,PERSON,0.0,0.0,en,1.0
Cincinnati Bearcats,Cincinnati Bearcats,PERSON,0.0,0.0,en,1.0
Larry Summers,Larry Summers,PERSON,-0.15555555555555559,0.2888888888888889,en,1.0
Nikki Glaser,Nikki Glaser,PERSON,0.0,0.0,en,1.0
Dick Cheney,Dick Cheney,PERSON,-0.15555555555555559,0.2888888888888889,en,1.0
Marco Bello,Marco Bello,PERSON,-0.08095238095238094,0.4880952380952381,en,1.0
ST PETE BEACH,ST PETE BEACH,PERSON,0.140625,0.25,en,1.0
Kevin Trenberth,Kevin Trenberth,PERSON,-0.0625,0.1875,en,1.0
Anna Maria,Anna Maria,PERSON,0.0,0.0,en,1.0
Anna Maria Island,Anna Maria Island,PERSON,0.25,0.25,en,1.0
Unadulterated Lunacy,Unadulterated Lunacy,PERSON,0.2880952380952381,0.5111111111111111,en,1.0
Tom Moffatt,Tom Moffatt,PERSON,0.33,0.52,en,1.0
Joel McHale,Joel McHale,PERSON,0.0,0.0,en,1.0
Pierluigi Paga,Pierluigi Paga,PERSON,0.06666666666666665,0.6,en,1.0
Marjorie Taylor Greene Sparks,Marjorie Taylor Greene Sparks,PERSON,0.0,0.0,en,1.0
Erin Strengthens,Erin Strengthens,PERSON,0.25,0.3333333333333333,en,1.0
Doug Larson,Doug Larson,PERSON,0.0,0.0,en,1.0
Felim Hanniffy,Felim Hanniffy,PERSON,0.0,0.0,en,1.0
Sarvan Singh,Sarvan Singh,PERSON,0.0,0.0,en,1.0
Dean Narramore,Dean Narramore,PERSON,0.0,0.0,en,1.0
Kevin Clinesmith,Kevin Clinesmith,PERSON,0.0,0.4,en,1.0
Storm Kirk,Storm Kirk,PERSON,-0.1,0.4,en,1.0
Barry Becomes Tropical Storm,Barry Becomes Tropical Storm,PERSON,0.0,0.0,en,1.0
Tropical Storm Barry,Tropical Storm Barry,PERSON,-0.12000000000000002,0.36,en,1.0
Storm Chantal,Storm Chantal,PERSON,-0.05,0.0,en,1.0
Jennifer Berry Hawes,Jennifer Berry Hawes,PERSON,0.0,0.0,en,1.0
Helene Unleashes Floods,Helene Unleashes Floods,PERSON,0.0,0.0,en,1.0
Matt Fancher,Matt Fancher,PERSON,-0.1,0.0,en,1.0
+3553 chars,+3553 chars,PERSON,0.0,0.0,en,1.0
Linen Typhoon,Linen Typhoon,PERSON,-0.18333333333333335,0.31666666666666665,en,1.0
Michael Mann,Michael Mann,PERSON,0.7,1.0,en,1.0
Ryan Maue,Ryan Maue,PERSON,0.18333333333333335,0.55,en,1.0
Newsweek rea,Newsweek rea,PERSON,0.0,0.0,en,1.0
Rupali Gangulys,Rupali Gangulys,PERSON,0.6,0.7,en,1.0
Storms Henriette,Storms Henriette,PERSON,0.0,0.0,en,1.0
Michael E Mann,Michael E Mann,PERSON,-0.16666666666666666,0.43333333333333335,en,1.0
Peter De Vries,Peter De Vries,PERSON,0.0,0.0,en,1.0
Lisa Bucci,Lisa Bucci,PERSON,0.1,0.4,en,1.0
Darin Graham,Darin Graham,PERSON,-1.0,1.0,en,1.0
Fleurieu Pe,Fleurieu Pe,PERSON,0.0,0.0,en,1.0
Cyclone Jude batters,Cyclone Jude batters,PERSON,0.0,0.0,en,1.0
Bianca Katai,Bianca Katai,PERSON,0.8,0.9,en,1.0
Mayotte Cyclone,Mayotte Cyclone,PERSON,0.0,0.0,en,1.0
Emmanuel Macron,Emmanuel Macron,PERSON,0.0,0.0,en,1.0
JD Vance,JD Vance,PERSON,0.0,0.0,en,1.0
Norah O’Donnell,Norah O’Donnell,PERSON,0.0,0.0,en,1.0
Eduardo Mondlane,Eduardo Mondlane,PERSON,0.0,0.65,en,1.0
Juxinhe Ne,Juxinhe Ne,PERSON,-0.10500000000000001,0.185,en,1.0
Lubihan Siargao,Lubihan Siargao,PERSON,0.0,0.16666666666666666,en,1.0
PORT HEDLAND,PORT HEDLAND,PERSON,-0.03333333333333333,0.4666666666666666,en,1.0
Pardoo Roadhouse,Pardoo Roadhouse,PERSON,0.0,0.0,en,1.0
Port Hedland,Port Hedland,PERSON,0.0,0.0,en,1.0
Marco Lombard,Marco Lombard,PERSON,-0.15555555555555559,0.2888888888888889,en,1.0
Cisco Talos,Cisco Talos,PERSON,0.18888888888888888,0.6,en,1.0
Alisa Payne,Alisa Payne,PERSON,0.1787878787878788,0.28484848484848485,en,1.0
Laura Ingraham,Laura Ingraham,PERSON,0.1,0.4,en,1.0
ERIK VERDUZCO,ERIK VERDUZCO,PERSON,0.0,0.0,en,1.0
Aurimas Mocku,Aurimas Mocku,PERSON,0.0,0.0,en,1.0
Megan Varner,Megan Varner,PERSON,0.0,0.0,en,1.0
Brisbane ci,Brisbane ci,PERSON,0.06666666666666667,0.5666666666666668,en,1.0
Helene Battering,Helene Battering,PERSON,0.0,0.5,en,1.0
Storm Alfred,Storm Alfred,PERSON,0.0,0.0,en,1.0
Jerry Minor,Jerry Minor,PERSON,0.19999999999999996,0.4166666666666667,en,1.0
Spike Lee’s,Spike Lee’s,PERSON,0.175,0.325,en,1.0
Cyclone Idai,Cyclone Idai,PERSON,0.1,0.2,en,1.0
Cyclone Kirrily,Cyclone Kirrily,PERSON,-0.15000000000000002,0.35,en,1.0
Salt Typh,Salt Typh,PERSON,0.2,0.6,en,1.0
Torres del Paine Nat,Torres del Paine Nat,PERSON,0.0,0.0,en,1.0
historicgust ecli,historicgust ecli,PERSON,0.0,0.0,en,1.0
Steffens TS,Steffens TS,PERSON,0.16666666666666666,0.358974358974359,en,1.0
David Winning,David Winning,PERSON,0.16666666666666666,0.2833333333333333,en,1.0
Austin Pea,Austin Pea,PERSON,0.3,0.5,en,1.0
Penguin Outing,Penguin Outing,PERSON,0.0,0.0,en,1.0
Tony Karumba,Tony Karumba,PERSON,0.19999999999999998,0.32222222222222224,en,1.0
Christopher Wray,Christopher Wray,PERSON,0.09999999999999999,0.08333333333333333,en,1.0
Hilary Not A Tropical Storm,Hilary Not A Tropical Storm,PERSON,0.13636363636363635,0.45454545454545453,en,1.0
Anthony Albanese,Anthony Albanese,PERSON,0.0,0.0,en,1.0
MPs th,MPs th,PERSON,0.0,0.0,en,1.0
Cyclone Tracey,Cyclone Tracey,PERSON,0.25,0.3333333333333333,en,1.0
Kim Min Ha Lean,Kim Min Ha Lean,PERSON,0.0,0.0,en,1.0
Typhoon Haiyan,Typhoon Haiyan,PERSON,0.0,0.25,en,1.0
Tom Engelhardt,Tom Engelhardt,PERSON,0.0,0.0,en,1.0
Barry Boyce,Barry Boyce,PERSON,0.25,0.75,en,1.0
David Yeomans,David Yeomans,PERSON,0.04722222222222221,0.3111111111111111,en,1.0
Greg Gasataya,Greg Gasataya,PERSON,0.55,0.75,en,1.0
Storm Senyar,Storm Senyar,PERSON,0.0,0.0,en,1.0
Bruce Holsinger,Bruce Holsinger,PERSON,0.0,0.0,en,1.0
Yaxley K,Yaxley K,PERSON,0.16666666666666666,0.358974358974359,en,1.0
Vincent A,Vincent A,PERSON,0.16666666666666666,0.358974358974359,en,1.0
David Richardson,David Richardson,PERSON,-0.0625,0.25,en,1.0
Disaster Ri,Disaster Ri,PERSON,0.04427083333333333,0.44791666666666663,en,1.0
ISMAIL KHAN,ISMAIL KHAN,PERSON,0.0,0.0,en,1.0
Melissa Shows,Melissa Shows,PERSON,0.3333333333333333,0.5,en,1.0
Clayton Dalton,Clayton Dalton,PERSON,0.0,0.0,en,1.0
Jordan Senior,Jordan Senior,PERSON,0.4,0.5,en,1.0
Christian Pulisic,Christian Pulisic,PERSON,-0.033333333333333326,0.5499999999999999,en,1.0
Christian Pul,Christian Pul,PERSON,-0.024999999999999994,0.4125,en,1.0
Donald Trumps,Donald Trumps,PERSON,-0.13333333333333333,0.13333333333333333,en,1.0
Eversong Woods,Eversong Woods,PERSON,0.16818181818181818,0.42727272727272725,en,1.0
Silvermoon Ci,Silvermoon Ci,PERSON,-0.015151515151515152,0.3106060606060606,en,1.0
Vibhu Mishra11,Vibhu Mishra11,PERSON,0.0,0.041666666666666664,en,1.0
Maria Cantw,Maria Cantw,PERSON,0.25,0.5,en,1.0
Taiwans Ce,Taiwans Ce,PERSON,0.24444444444444444,0.5777777777777778,en,1.0
Ottawa Filipinos,Ottawa Filipinos,PERSON,0.0,0.0,en,1.0
Sean Paul Lead Jamaica Strong Benefit Concert for Hurricane Relief,Sean Paul Lead Jamaica Strong Benefit Concert for Hurricane Relief,PERSON,0.4333333333333333,0.7333333333333333,en,1.0
Eurofighters Complete,Eurofighters Complete,PERSON,0.05,0.2,en,1.0
Thomas Wahl,Thomas Wahl,PERSON,0.0,0.0,en,1.0
Cyclone Gamane,Cyclone Gamane,PERSON,-0.2,0.0,en,1.0
Jessica Kutz,Jessica Kutz,PERSON,0.375,0.75,en,1.0
Esther Louis,Esther Louis,PERSON,0.0,0.0,en,1.0
Johnson SE,Johnson SE,PERSON,0.16666666666666666,0.358974358974359,en,1.0
Lee Junho Tries,Lee Junho Tries,PERSON,-0.1,0.4,en,1.0
Darren Bett,Darren Bett,PERSON,0.0,0.0,en,1.0
Gordon Lightfoot,Gordon Lightfoot,PERSON,0.10000000000000002,0.9166666666666666,en,1.0
Fortnite Chapter 7 Season,Fortnite Chapter 7 Season,PERSON,0.0,0.0,en,1.0
Yi Fuxian,Yi Fuxian,PERSON,0.0,0.0,en,1.0
Matt McGrathEnvironment,Matt McGrathEnvironment,PERSON,0.0,0.30000000000000004,en,1.0
Yang Z,Yang Z,PERSON,0.075,0.325,en,1.0
Yu Yang,Yu Yang,PERSON,0.0,0.0,en,1.0
Asafa Powell,Asafa Powell,PERSON,0.0,0.0,en,1.0
Noah Lyles,Noah Lyles,PERSON,0.0,0.0,en,1.0
Huang W,Huang W,PERSON,0.075,0.325,en,1.0
CHANDAN KHANNA,CHANDAN KHANNA,PERSON,0.0,0.0,en,1.0
PETIT GOÂVE,PETIT GOÂVE,PERSON,-0.01190476190476191,0.3761904761904762,en,1.0
PIERRE-RICHARD LUXAMA,PIERRE-RICHARD LUXAMA,PERSON,-0.01190476190476191,0.3761904761904762,en,1.0
Mark Warner,Mark Warner,PERSON,0.1,0.4,en,1.0
Micah Gray,Micah Gray,PERSON,0.0,0.0,en,1.0
Joseph Oduro,Joseph Oduro,PERSON,0.0,0.0,en,1.0
Cyclone Belal,Cyclone Belal,PERSON,-0.2,0.5,en,1.0
Noah Andrew Sr,Noah Andrew Sr,PERSON,-0.3,0.6,en,1.0
Walt Disne,Walt Disne,PERSON,0.14166666666666666,0.4166666666666667,en,1.0
MJ Lenderman,MJ Lenderman,PERSON,0.3333333333333333,0.5166666666666667,en,1.0
Daniel Donato,Daniel Donato,PERSON,0.3333333333333333,0.5166666666666667,en,1.0
Maggie Rose,Maggie Rose,PERSON,0.3333333333333333,0.5166666666666667,en,1.0
Robert DeLeo,Robert DeLeo,PERSON,0.3333333333333333,0.5166666666666667,en,1.0
Blizzard Bea,Blizzard Bea,PERSON,0.14285714285714285,0.5178571428571428,en,1.0
Curtis Evans,Curtis Evans,PERSON,0.0,0.0,en,1.0
Zhang Y,Zhang Y,PERSON,0.075,0.325,en,1.0
Andy Edwards,Andy Edwards,PERSON,0.0,0.0,en,1.0
Vogt T,Vogt T,PERSON,0.075,0.325,en,1.0
Astudestra Ajengrastri,Astudestra Ajengrastri,PERSON,0.0,0.31666666666666665,en,1.0
Typhoon Family,Typhoon Family,PERSON,0.0,0.1,en,1.0
Tropical Cyclon,Tropical Cyclon,PERSON,-0.039999999999999994,0.36,en,1.0
Melissa Shuts,Melissa Shuts,PERSON,-0.175,0.4,en,1.0
Yu W,Yu W,PERSON,0.075,0.325,en,1.0
Google Gemini,Google Gemini,PERSON,0.0,0.0,en,1.0
Clare Nullis,Clare Nullis,PERSON,0.425,0.525,en,1.0
Armstrong B,Armstrong B,PERSON,0.075,0.325,en,1.0
Ilhan Omarwho,Ilhan Omarwho,PERSON,0.0,0.0,en,1.0
+7160 chars,+7160 chars,PERSON,0.0,0.0,en,1.0
Ed Solo,Ed Solo,PERSON,0.0,1.0,en,1.0
Alina Polat,Alina Polat,PERSON,0.8,0.9,en,1.0
Cyclone Ditwah,Cyclone Ditwah,PERSON,0.8,0.9,en,1.0
Hotli Simanjuntak,Hotli Simanjuntak,PERSON,-0.3,0.6,en,1.0
Koto devasta,Koto devasta,PERSON,-0.3,0.6,en,1.0
Senyar Swamps Sumatra,Senyar Swamps Sumatra,PERSON,0.0,0.0,en,1.0
Nick Honachefsky,Nick Honachefsky,PERSON,0.022222222222222237,0.5333333333333333,en,1.0
